EAN/UPC,Material,BUn,Category,Key Word,Art Desc,Aisle Number,Side,Aisle Section
5522008004,900825,EA,Grocery Ambient,Cooking Ingredients,Knorr Sauce Mix Hunter,9,L,16
5522008005,900826,EA,Grocery Ambient,Cooking Ingredients,Knorr Gravy Mix Demi-Glace Rst,9,L,16
5522008008,500301,EA,Grocery Ambient,Cooking Ingredients,Knorr Classic Sauce Au Jus,9,L,16
5522008014,900861,EA,Grocery Ambient,Cooking Ingredients,Knorr Sauce Turkey Roast Gravy,9,L,16
5522008020,502586,EA,Grocery Ambient,Cooking Ingredients,Knorr Sauce Brn Rst Gravy,9,L,19
5522008071,902765,EA,Grocery Ambient,Cooking Ingredients,Knorr Hollandaise Sce,9,L,16
5522008072,902764,EA,Grocery Ambient,Cooking Ingredients,Knorr Bearnaise Sce,9,L,16
5522008311,900915,EA,Grocery Ambient,Cooking Ingredients,Knorr Rsted Grlc & Herbs,9,L,16
5527085341,526737,EA,Grocery Ambient,0,Grace Corned Beef Halal,9,R,10
5550000037,252660,EA,Grocery Ambient,Cooking Ingredients,Kitchen Bouquet Gravy Browning,9,L,16
5550001096,193379,EA,Grocery Ambient,Meal Makers,HidVallR Dressing Original,9,R,8
5550001097,193382,EA,Grocery Ambient,Meal Makers,HidVal Dress Ranch FF,9,R,8
5550001098,193384,EA,Grocery Ambient,Meal Makers,HidVallR Dressing Light,9,R,8
5550001361,299180,EA,Grocery Ambient,Meal Makers,HidVallR Dressing Spicy Ranch,9,R,8
5550001420,375015,EA,Grocery Ambient,Meal Makers,HiddVall Ranch Original,9,R,8
5550001558,499481,EA,Grocery Ambient,Meal Makers,HidVlley Greek Tzatziki,9,R,8
5574234509,434523,EA,Grocery Ambient,Meal Makers,Comp Dressing Ranch,9,R,9
5574234512,434516,EA,Grocery Ambient,Meal Makers,Comp Dressing Caesar,9,R,9
5574234531,434504,EA,Grocery Ambient,Meal Makers,Comp Dressing Coleslaw,9,R,9
5574235064,446726,EA,Grocery Ambient,Canned Food and Ready to Eat,Comp Whole Baby Clams,9,R,10
5574235066,446723,EA,Grocery Ambient,Canned Food and Ready to Eat,Comp Whole Smoked Oysters,9,R,10
5574235067,446734,EA,Grocery Ambient,Canned Food and Ready to Eat,Comp Whole Smoked Mussels,9,R,10
5574235395,437188,EA,Grocery Ambient,Cooking Ingredients,Comp Lemon Pepper Seasng,9,L,8
5574235444,438495,EA,Grocery Ambient,Snacking,Comp Swtnd Apl Snack 113G 6Pk,9,R,6
5574235856,447956,EA,Grocery Ambient,Canned Food and Ready to Eat,Comp Asparagus Tips,9,R,5
5574235916,446123,EA,Grocery Ambient,Cooking Ingredients,Comp Basil Leaves,9,L,9
5574235917,446239,EA,Grocery Ambient,Cooking Ingredients,Comp Bay Leaves,9,L,9
5574235918,446203,EA,Grocery Ambient,Cooking Ingredients,Comp Cayenne Powder Grnd,9,L,9
5574235919,446152,EA,Grocery Ambient,Cooking Ingredients,Comp Celery Salt,9,L,9
5574235920,446194,EA,Grocery Ambient,Cooking Ingredients,Comp Celery Seed,9,L,9
5574235921,446168,EA,Grocery Ambient,Cooking Ingredients,Comp Chili Powder,9,L,9
5574235923,446181,EA,Grocery Ambient,Cooking Ingredients,Comp Cinnamon Ground,9,L,9
5574235924,503744,EA,Grocery Ambient,Cooking Ingredients,Comp Cinnamon Sticks,9,L,9
5574235925,503745,EA,Grocery Ambient,Cooking Ingredients,Comp Cumin Ground,9,L,9
5574235926,446183,EA,Grocery Ambient,Cooking Ingredients,Comp Curry Powder,9,L,9
5574235927,446160,EA,Grocery Ambient,Cooking Ingredients,Comp Garlic Powder,9,L,9
5574235928,446149,EA,Grocery Ambient,Cooking Ingredients,Comp Garlic Salt,9,L,9
5574235929,446199,EA,Grocery Ambient,Cooking Ingredients,Comp Ginger Ground,9,L,9
5574235930,446235,EA,Grocery Ambient,Cooking Ingredients,Comp Italian Seasoning,9,L,9
5574235931,446206,EA,Grocery Ambient,Cooking Ingredients,Comp Mustard Ground,9,L,9
5574235932,503746,EA,Grocery Ambient,Cooking Ingredients,Comp Nutmeg Ground,9,L,9
5574235933,446208,EA,Grocery Ambient,Cooking Ingredients,Comp Onion Chopped,9,L,9
5574235934,503747,EA,Grocery Ambient,Cooking Ingredients,Comp Onion Minced Dehydrated,9,L,9
5574235935,446157,EA,Grocery Ambient,Cooking Ingredients,Comp Onion Powder,9,L,9
5574235936,446236,EA,Grocery Ambient,Cooking Ingredients,Comp Oregano Leaves,9,L,9
5574235937,446171,EA,Grocery Ambient,Cooking Ingredients,Comp Paprika,9,L,9
5574235938,446242,EA,Grocery Ambient,Cooking Ingredients,Comp Parsley Flakes Dehydrated,9,L,9
5574235939,446226,EA,Grocery Ambient,Cooking Ingredients,Comp Red Pepper Crushed,9,L,9
5574235940,449757,EA,Grocery Ambient,Cooking Ingredients,Comp Black Pepper Ground,9,L,9
5574235941,446141,EA,Grocery Ambient,Cooking Ingredients,Comp Black Pepper Whole,9,L,9
5574235942,446192,EA,Grocery Ambient,Cooking Ingredients,Comp Pickling Spice,9,L,9
5574235943,446164,EA,Grocery Ambient,Cooking Ingredients,Comp Poppy Seed,9,L,9
5574235944,446217,EA,Grocery Ambient,Cooking Ingredients,Comp Poultry Seasoning,9,L,9
5574235945,446130,EA,Grocery Ambient,Cooking Ingredients,Comp Rosemary Leaves,9,L,9
5574235947,446178,EA,Grocery Ambient,Cooking Ingredients,Comp Sesame Seeds,9,L,9
5574235948,446202,EA,Grocery Ambient,Cooking Ingredients,Comp Tumeric Ground,9,L,9
